make,model,price,fuel,year,kms,power,doors,shift,color,photos,is_professional,province,country
BMW,X4,27500,Diésel,2016.0,135000,190.0,5,Automático,Azul,54,True,Madrid,Spain
CITROEN,Xsara Picasso,3399,Diésel,2010.0,198000,92.0,5,Manual,Marrón,13,True,Alicante,Spain
MERCEDES-BENZ,Clase B,20500,Diésel,2017.0,49650,109.0,5,Automático,Blanco,6,False,Barcelona,Spain
SMART,fortwo,12000,Gasolina,2018.0,26000,90.0,3,Automático,Blanco,7,False,A Coruña,Spain
INFINITI,G,13500,Gasolina,2009.0,142344,320.0,2,Automático,Gris / Plata (plomo),26,True,Girona,Spain
FORD,Kuga,8700,Diésel,2009.0,177600,136.0,5,Manual,Negro,10,True,Murcia,Spain
KIA,ceed Sportswagon,9550,Diésel,2017.0,110000,136.0,5,Manual,Blanco,10,True,Barcelona,Spain
FIAT,Tipo,12990,Diésel,2019.0,13003,95.0,5,Manual,Gris / Plata,29,True,Castellón,Spain
VOLVO,V60,37500,Diésel,2019.0,20,190.0,5,Automático,Beige (Birch Light),10,True,Jaén,Spain
HYUNDAI,i30,13900,Gasolina,2017.0,24988,120.0,5,Manual,Azul (ARA BLUE),24,True,Barcelona,Spain
FORD,Focus,1400,Gasolina,1999.0,165000,100.0,5,Manual,Granate,11,False,Barcelona,Spain
VOLKSWAGEN,Caddy,11500,Diésel,2017.0,65500,102.0,5,Manual,Blanco,9,True,Sevilla,Spain
FIAT,Scudo,11850,Diésel,2015.0,92000,128.0,4,Manual,Blanco,6,True,Valencia,Spain
JAGUAR,XE,23999,Diésel,2017.0,95000,180.0,4,Automático,Rojo,54,True,Madrid,Spain
RENAULT,Kadjar,16900,Diésel,2017.0,42932,110.0,5,Manual,Gris / Plata (*SEV*),37,True,Alicante,Spain
MERCEDES-BENZ,Clase GLA,22900,Diésel,2016.0,99910,136.0,5,Manual,Gris / Plata (Gris Montaña),18,True,Navarra,Spain
SKODA,Fabia,8600,Gasolina,2017.0,53343,90.0,5,Manual,Rojo,13,True,Sevilla,Spain
HYUNDAI,Veloster,10900,Gasolina,2013.0,61017,140.0,3,Manual,MZH Phantom Black (mica),26,True,Valencia,Spain
TOYOTA,Proace Verso,24750,Diésel,2020.0,999,120.0,5,Manual,Negro,18,True,A Coruña,Spain
AUDI,Q3,23900,Diésel,2018.0,63000,150.0,5,Manual,Blanco,23,True,Tarragona,Spain
HYUNDAI,i30,8500,Diésel,2014.0,147000,90.0,5,Manual,Blanco,14,True,Zaragoza,Spain
FORD,Focus C-MAX,3900,Diésel,2003.0,220000,109.0,5,Manual,Gris / Plata,7,True,A Coruña,Spain
BMW,Serie 2 Active Tourer,18800,Diésel,2017.0,52750,150.0,5,Manual,475 Black Sapphire (metalizado),19,True,Asturias,Spain
PEUGEOT,208,8300,Diésel,2016.0,117000,75.0,5,Manual,Blanco,20,True,Badajoz,Spain
PEUGEOT,206,1900,Gasolina,2004.0,100000,90.0,5,Manual,Azul,11,True,Murcia,Spain
FORD,C-Max,8500,Gasolina,2013.0,83000,125.0,5,Manual,Blanco,9,True,Murcia,Spain
TOYOTA,C-HR,19590,Híbrido,2017.0,39321,122.0,5,Automático,Gris / Plata,31,True,Madrid,Spain
FERRARI,599,89500,Gasolina,2007.0,75000,620.0,2,Automático,Negro,30,True,Barcelona,Spain
FORD,C-Max,3300,Diésel,2007.0,198000,90.0,5,Manual,Gris / Plata (GRIS OSCURO),19,True,Málaga,Spain
TOYOTA,Aygo,10290,Gasolina,2020.0,1000,72.0,5,Manual,Gris / Plata,13,True,Madrid,Spain
HONDA,Civic,9000,Gasolina,2013.0,40000,100.0,5,Manual,Blanco,6,False,Barcelona,Spain
FIAT,Scudo,17900,Diésel,2016.0,64000,128.0,4,Manual,Gris / Plata,15,True,Álava,Spain
PEUGEOT,3008,23985,Gasolina,2019.0,26685,130.0,5,Manual,Naranja,50,True,Madrid,Spain
CITROEN,C3,11900,Gasolina,2018.0,45000,82.0,5,Manual,Gris / Plata,27,True,Valencia,Spain
FORD,Fiesta,9990,Gasolina,2017.0,82779,82.0,5,Manual,Negro,19,True,Castellón,Spain
CITROEN,C2,2500,Gasolina,2006.0,150000,75.0,3,Manual,Negro,11,True,Murcia,Spain
BMW,Serie 1,18990,Gasolina,2019.0,16500,109.0,3,Manual,Blanco (Gris Oscuro),18,True,Madrid,Spain
CITROEN,Berlingo,7650,Diésel,2017.0,89950,100.0,3,Manual,Blanco (MFP02 Blanco),16,True,Sevilla,Spain
PEUGEOT,207,3999,Gasolina,2007.0,140000,90.0,3,Manual,Naranja,9,True,Tenerife,Spain
OPEL,Ampera,11900,Híbrido enchufable,2012.0,138000,150.0,5,Automático,Blanco,11,True,Salamanca,Spain
OPEL,Astra,950,Gasolina,2003.0,138000,100.0,3,Manual,Blanco,9,False,Madrid,Spain
OPEL,Crossland X,16990,Gasolina,2018.0,20000,110.0,5,Automático,Blanco,31,True,Alicante,Spain
MERCEDES-BENZ,Clase A,21900,Diésel,2017.0,79000,136.0,5,Automático,Gris / Plata (Polar Silver),22,True,Málaga,Spain
PEUGEOT,308,14590,Diésel,2019.0,30000,100.0,5,Manual,Granate,13,True,Salamanca,Spain
KIA,Picanto,9540,Gasolina,2020.0,11350,67.0,5,Manual,Negro (SHINY RED),13,True,Barcelona,Spain
MERCEDES-BENZ,Clase A,18500,Diésel,2015.0,75000,109.0,5,Automático,Blanco,15,False,Baleares,Spain
PORSCHE,Panamera,29999,Gasolina,2011.0,120000,299.0,5,Automático,Azul,23,True,Barcelona,Spain
SMART,forfour,14990,Eléctrico,2018.0,17000,82.0,5,Automático,Blanco,32,True,Madrid,Spain
BMW,Serie 3,28000,Gasolina,2008.0,160000,420.0,2,Automático,Azul,12,True,Guipúzcoa,Spain
FORD,Transit,15990,Diésel,2018.0,97000,130.0,4,Manual,Blanco,26,True,Cantabria,Spain
MINI,Countryman,40900,Híbrido enchufable,2020.0,2500,220.0,5,Automático,Azul,10,True,Vizcaya,Spain
BMW,X5,14500,Diésel,2008.0,272000,286.0,5,Automático,Granate,9,False,Asturias,Spain
FIAT,Panda,5000,Gasolina,1991.0,124646,50.0,3,Manual,Rojo,6,False,Madrid,Spain
VOLKSWAGEN,Scirocco,10990,Diésel,2010.0,165000,140.0,3,Manual,Negro,7,True,Madrid,Spain
TOYOTA,Auris,11300,Gasolina,2016.0,78212,116.0,5,Manual,Blanco (Blanco Classic),20,True,Madrid,Spain
MAZDA,Mazda5,3800,Diésel,2006.0,198000,143.0,5,Manual,Gris / Plata,11,True,Madrid,Spain
CITROEN,C5,2800,Diésel,2004.0,143800,138.0,5,Manual,Gris / Plata,12,True,Alicante,Spain
FORD,Ka+,8500,Gasolina,2018.0,34508,70.0,5,Manual,Gris / Plata,27,True,Almería,Spain
RENAULT,Mégane,8990,Diésel,2015.0,94000,110.0,5,Manual,Gris / Plata,25,True,Madrid,Spain
PEUGEOT,Bipper,4900,Diésel,2013.0,115000,75.0,3,Manual,Rojo,11,True,Pontevedra,Spain
PEUGEOT,2008,13400,Gasolina,2015.0,37446,110.0,5,Manual,Gris Artense (Metalizado),34,True,Cantabria,Spain
BMW,Serie 1,16900,Diésel,2018.0,95399,116.0,5,Manual,Negro,18,True,Barcelona,Spain
MAZDA,Mazda2,16990,Gasolina,2020.0,1500,90.0,5,Automático,Gris / Plata (GRIS),33,True,Sevilla,Spain
SEAT,Ibiza,3500,Diésel,2005.0,142500,100.0,5,Manual,Azul,6,False,Ceuta,Spain
BMW,X4,25990,Diésel,2016.0,159990,258.0,5,Automático,Gris / Plata,38,True,Valencia,Spain
VOLKSWAGEN,Touran,16900,Diésel,2017.0,94445,115.0,5,Manual,Gris / Plata,23,True,Pontevedra,Spain
FORD,Ranger,50900,Diésel,2021.0,122,213.0,4,Automático,Azul,23,True,Valencia,Spain
TOYOTA,Corolla,25150,Híbrido,2020.0,0,122.0,5,Automático,Gris / Plata,8,True,Madrid,Spain
RENAULT,Kangoo Combi,10800,Diésel,2018.0,58817,75.0,4,Manual,Blanco,9,True,Valencia,Spain
RENAULT,Captur,11900,Diésel,2017.0,49100,90.0,5,Manual,Beige,9,True,Málaga,Spain
DACIA,Sandero,12700,Diésel,2020.0,5,95.0,5,Manual,Blanco,18,True,Zaragoza,Spain
SEAT,León,2650,Diésel,2003.0,306000,90.0,5,Manual,Negro,7,False,Girona,Spain
BMW,Serie 3,27990,Diésel,2019.0,26992,150.0,5,Automático,Negro,40,True,Madrid,Spain
AUDI,Q3,21000,Diésel,2015.0,94000,150.0,5,Manual,Blanco,13,False,Barcelona,Spain
NISSAN,QASHQAI,20900,Diésel,2019.0,23550,115.0,5,Manual,Azul (AZUL VIVID),18,True,Lugo,Spain
MERCEDES-BENZ,Clase GLA,19700,Diésel,2015.0,97000,136.0,5,Automático,Negro,33,True,Madrid,Spain
VOLKSWAGEN,Passat,4500,Diésel,2006.0,130000,140.0,5,Manual,Blanco,5,False,Tarragona,Spain
BMW,X5,23495,Diésel,2014.0,124000,218.0,5,Automático,Blanco,35,True,Madrid,Spain
TOYOTA,Yaris,8690,Gasolina,2015.0,35000,69.0,5,Manual,Blanco (¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡¡       35.000 KMS        !!!!!!!),37,True,Madrid,Spain
MERCEDES-BENZ,Clase GLK,14500,Diésel,2010.0,216721,204.0,5,Automático,Negro,9,True,Tenerife,Spain
NISSAN,X-TRAIL,17450,Diésel,2015.0,43416,130.0,5,Automático,Blanco (*ZAR*),42,True,Madrid,Spain
SEAT,Alhambra,19995,Diésel,2018.0,93293,150.0,5,Automático,Blanco,29,True,Sevilla,Spain
AUDI,A3,4250,Diésel,2007.0,300000,170.0,3,Manual,Negro,10,False,Burgos,Spain
FORD,Kuga,15995,Gasolina,2019.0,57881,150.0,5,Manual,Blanco,54,True,Valencia,Spain
BMW,Serie 3,45990,Gasolina,2016.0,63715,431.0,4,Automático,Blanco,40,True,Madrid,Spain
VOLVO,XC60,14500,Diésel,2013.0,196000,136.0,5,Manual,Negro,0,False,Murcia,Spain
NISSAN,QASHQAI,21500,Diésel,2018.0,20037,110.0,5,Manual,Blanco,51,True,Sevilla,Spain
FORD,Kuga,16900,Diésel,2016.0,75000,120.0,5,Manual,Negro,10,False,León,Spain
VOLKSWAGEN,Transporter,8400,Diésel,2005.0,235000,174.0,4,Manual,Azul (Azul/Gris),25,True,Madrid,Spain
MERCEDES-BENZ,Clase E,28900,Diésel,2015.0,150000,258.0,2,Automático,Negro,23,True,Madrid,Spain
MERCEDES-BENZ,Clase S,35000,Diésel,2014.0,188000,258.0,4,Automático,Blanco,11,False,Ávila,Spain
TOYOTA,Yaris,4490,Gasolina,2008.0,70500,87.0,5,Manual,Negro,14,False,Barcelona,Spain
SEAT,Ibiza,14900,Gasolina,2019.0,27112,115.0,5,Manual,Gris / Plata,12,True,Madrid,Spain
CITROEN,DS4,9800,Gasolina,2013.0,99410,120.0,5,Manual,Marrón (MFP06 MarrÃ³n),31,True,Valencia,Spain
SKODA,Octavia,13400,Diésel,2018.0,81000,115.0,5,Manual,Blanco,54,True,Valencia,Spain
CITROEN,C-Elysée,8900,Diésel,2017.0,72000,100.0,4,Manual,Azul,9,True,Málaga,Spain
MERCEDES-BENZ,Clase CLA,21990,Diésel,2013.0,119300,170.0,4,Automático,Blanco,29,True,Madrid,Spain
CITROEN,C1,11600,Gasolina,2020.0,5,72.0,5,Manual,Blanco,15,True,Cádiz,Spain
VOLKSWAGEN,Polo,12990,Gasolina,2017.0,64030,95.0,5,Manual,Negro,11,True,Barcelona,Spain
BMW,Serie 3,8950,Diésel,2010.0,220000,184.0,2,Manual,Gris / Plata,15,True,Murcia,Spain
BMW,Serie 3,5500,Diésel,2002.0,199000,150.0,4,Automático,Negro,18,False,Murcia,Spain
NISSAN,QASHQAI,23900,Diésel,2019.0,14657,115.0,5,Manual,Rojo (Rojo Fusion Metalizado),25,True,Guipúzcoa,Spain
PEUGEOT,107,3990,Diésel,2006.0,155000,54.0,5,Manual,Amarillo,5,False,Orense,Spain
FORD,EcoSport,16750,Diésel,2018.0,48000,100.0,5,Manual,Rojo,17,True,Murcia,Spain
HONDA,CR-V,9390,Diésel,2014.0,263172,120.0,5,Manual,Gris / Plata,10,True,Madrid,Spain
MERCEDES-BENZ,Clase CLS,8000,Diésel,2005.0,274800,224.0,4,Automático,Negro,8,False,Alicante,Spain
FORD,Mondeo,15650,Diésel,2017.0,82000,150.0,5,Manual,Rojo,28,True,Sevilla,Spain
JAGUAR,XF,17900,Diésel,2013.0,122100,200.0,5,Automático,Blanco,43,True,Madrid,Spain
MERCEDES-BENZ,Clase GLA,23900,Diésel,2016.0,82761,136.0,5,Automático,Blanco,16,True,Barcelona,Spain
OPEL,Astra,1900,Diésel,2004.0,298000,100.0,5,Manual,Gris / Plata,13,False,Álava,Spain
BMW,X3,32000,Diésel,2016.0,50430,190.0,5,Automático,Negro,34,True,Madrid,Spain
VOLKSWAGEN,Polo,7290,Diésel,2010.0,155084,90.0,5,Manual,Azul,30,True,Málaga,Spain
SEAT,Ateca,20900,Gasolina,2019.0,23920,115.0,5,Manual,Gris / Plata,10,True,Huesca,Spain
CHEVROLET,Camaro,36990,Gasolina,2014.0,10000,405.0,2,Automático,Blanco,23,True,Las Palmas,Spain
BMW,Serie 1,19900,Diésel,2019.0,34042,116.0,3,Manual,Negro (Saphirschwarz),23,True,Madrid,Spain
FORD,Transit,22950,Diésel,2018.0,21000,130.0,4,Manual,Blanco,8,True,Valencia,Spain
VOLVO,V60,38895,Diésel,2019.0,31026,190.0,5,Automático,Negro,21,True,Madrid,Spain
BMW,Serie 3,13500,Diésel,2008.0,202000,177.0,2,Manual,Negro,18,True,Vizcaya,Spain
HONDA,Civic,1494,Diésel,2004.0,350000,100.0,5,Manual,Gris / Plata,8,False,Madrid,Spain
VOLKSWAGEN,Tiguan,36900,Diésel,2020.0,6342,150.0,5,Automático,Blanco (0Q0Q Blanco Puro),9,True,Granada,Spain
MERCEDES-BENZ,Clase A,17490,Diésel,2014.0,119000,136.0,5,Automático,Rojo,31,True,Madrid,Spain
PEUGEOT,2008,18500,Gasolina,2019.0,11490,110.0,5,Automático,Gris / Plata,19,True,Valencia,Spain
NISSAN,QASHQAI,17599,Gasolina,2018.0,10011,140.0,5,Automático,Blanco,37,True,Madrid,Spain
HYUNDAI,IONIQ,22500,Híbrido,2019.0,9385,141.0,5,Automático,Rojo,3,True,Cádiz,Spain
MERCEDES-BENZ,Clase E,5700,Diésel,2004.0,355000,204.0,4,Automático,Gris / Plata,9,False,Cantabria,Spain
RENAULT,Kangoo Combi,7400,Diésel,2014.0,105641,75.0,4,Manual,Blanco,12,True,Badajoz,Spain
PEUGEOT,5008,6200,Diésel,2010.0,200000,150.0,5,Manual,Gris / Plata,4,False,Madrid,Spain
AUDI,A5,18500,Diésel,2013.0,150000,177.0,2,Manual,Gris / Plata,10,False,A Coruña,Spain
BMW,Serie 1,8500,Diésel,2009.0,108330,115.0,3,Manual,Blanco,6,False,Madrid,Spain
NISSAN,QASHQAI,15950,Gasolina,2018.0,26000,115.0,5,Manual,Blanco,7,True,Las Palmas,Spain
BMW,Serie 3,37990,Gasolina,2017.0,41000,326.0,5,Automático,Blanco,9,True,Navarra,Spain
AUDI,A1,15500,Diésel,2017.0,88609,90.0,5,Manual,Beige,13,True,Granada,Spain
HYUNDAI,TUCSON,3500,Diésel,2005.0,305000,112.0,5,Manual,Gris / Plata,1,False,Lleida,Spain
CHEVROLET,Aveo,3500,Gasolina,2011.0,151000,101.0,5,Manual,Rojo,11,True,Salamanca,Spain
FORD,Focus,10550,Gasolina,2008.0,106000,225.0,5,Manual,Azul,37,True,León,Spain
FORD,Tourneo Courier,10900,Diésel,2016.0,79000,95.0,5,Manual,Blanco,5,True,Girona,Spain
SKODA,Octavia,6400,Gas licuado (GLP),2013.0,235763,98.0,5,Manual,Blanco,21,True,Badajoz,Spain
VOLKSWAGEN,Passat,18999,Diésel,2017.0,58866,150.0,4,Automático,Blanco (0Q0Q Blanco Puro),11,True,Madrid,Spain
FORD,KA,6700,Gasolina,2014.0,65368,69.0,3,Manual,Blanco,23,True,Madrid,Spain
BMW,X3,18000,Diésel,2014.0,135000,143.0,5,Automático,Negro,6,False,Valencia,Spain
PORSCHE,Boxster,44000,Gasolina,2013.0,36000,265.0,2,Automático,Marrón,13,False,Valencia,Spain
VOLKSWAGEN,Polo,7900,Diésel,2017.0,130000,90.0,5,Manual,Blanco,9,True,Sevilla,Spain
VOLKSWAGEN,Passat,27900,Diésel,2017.0,35280,190.0,5,Automático,Gris / Plata (met Pintura metalizada),37,True,Barcelona,Spain
RENAULT,Mégane,13490,Gasolina,2017.0,39990,130.0,5,Manual,Blanco,35,True,Valencia,Spain
BMW,X6,37950,Diésel,2016.0,81229,258.0,5,Manual,Negro,21,True,Navarra,Spain
OPEL,Mokka X,13990,Gasolina,2018.0,68800,140.0,5,Manual,Negro,36,True,Pontevedra,Spain
CITROEN,Xsara,900,Diésel,2001.0,355000,90.0,5,Manual,Rojo,11,False,Salamanca,Spain
MERCEDES-BENZ,Clase A,22900,Diésel,2016.0,68226,136.0,5,Automático,Gris / Plata (Gris Montaña),30,True,Barcelona,Spain
VOLVO,V40,13900,Diésel,2013.0,75347,150.0,5,Manual,Azul (*SEV*),26,True,Madrid,Spain
AUDI,A5,12900,Diésel,2009.0,152000,190.0,2,Automático,Gris / Plata,11,True,Asturias,Spain
NISSAN,Navara,10330,Diésel,2014.0,215890,144.0,4,Manual,Blanco,14,True,Burgos,Spain
MERCEDES-BENZ,Clase GLC,32800,Diésel,2016.0,87600,204.0,5,Automático,Negro (Negro Obsidiana),54,True,Valencia,Spain
KIA,Picanto,1800,Gasolina,2004.0,153000,65.0,5,Manual,Azul,12,False,Madrid,Spain
CITROEN,Grand C4 Picasso,16500,Diésel,2018.0,99000,100.0,5,Manual,Gris / Plata,25,True,Sevilla,Spain
FORD,Focus,25400,Diésel,2020.0,1,150.0,5,Automático,Gris / Plata (Gris Magnético),14,True,Madrid,Spain
RENAULT,Mégane,10150,Diésel,2016.0,60000,110.0,5,Manual,Azul,7,True,Valencia,Spain
PEUGEOT,Partner,13990,Diésel,2016.0,58485,100.0,5,Manual,Gris / Plata (Gris),9,True,Barcelona,Spain
AUDI,A4,1999,Gasolina,1997.0,144533,165.0,4,Manual,Gris / Plata,5,False,Ciudad Real,Spain
LAND-ROVER,Range Rover Sport,43900,Diésel,2015.0,43123,306.0,5,Automático,1BC Scotia Grey (metalizado),39,True,Las Palmas,Spain
AUDI,A6,27000,Gasolina,2012.0,35000,300.0,5,Automático,Negro,10,False,Tenerife,Spain
MERCEDES-BENZ,Clase CLA,22900,Diésel,2016.0,108000,177.0,5,Automático,Negro,54,True,Madrid,Spain
OPEL,Corsa,5390,Gasolina,2015.0,94000,90.0,5,Manual,Gris / Plata,9,True,Tenerife,Spain
BMW,Z3,7900,Gasolina,1996.0,123000,140.0,2,Manual,Rojo,19,False,Barcelona,Spain
RENAULT,Clio,9500,Gasolina,2018.0,45024,76.0,5,Manual,Tapicería Life negra (tela),13,True,Asturias,Spain
VOLKSWAGEN,Transporter,4500,Diésel,1994.0,240000,78.0,4,Manual,Gris / Plata,4,False,Barcelona,Spain
OPEL,Adam,8500,Gasolina,2017.0,78100,87.0,3,Manual,Amarillo,22,True,Madrid,Spain
FORD,Kuga,28900,Diésel,2019.0,4982,180.0,5,Automático,Gris / Plata (GRIS MAGNETICO),8,True,Madrid,Spain
CHEVROLET,Camaro,46500,Gasolina,2014.0,23410,432.0,2,Manual,Negro,40,True,Madrid,Spain
OPEL,Astra,10500,Gasolina,2012.0,102384,140.0,3,Manual,Blanco (BLANCO),13,True,Valencia,Spain
VOLKSWAGEN,Golf,8890,Diésel,2015.0,169985,110.0,5,Manual,Gris / Plata,11,True,Madrid,Spain
MITSUBISHI,Outlander,18990,Híbrido enchufable,2016.0,119000,203.0,5,Automático,Negro,32,True,Madrid,Spain
PEUGEOT,Traveller,18900,Diésel,2017.0,106449,115.0,4,Manual,Gris / Plata (Plata),32,True,Murcia,Spain
CITROEN,C4 Cactus,14300,Gasolina,2020.0,15587,110.0,5,Manual,Azul (AZUL ESMERALDA),20,True,Madrid,Spain
NISSAN,JUKE,11500,Gasolina,2011.0,126000,190.0,5,Automático,Blanco,27,True,Vizcaya,Spain
OPEL,Corsa,13900,Gasolina,2020.0,4000,100.0,5,Manual,Gris / Plata,15,True,Barcelona,Spain
SEAT,Arona,18590,Gasolina,2020.0,1496,95.0,5,Manual,B4F5 Blanco (sÃ³lido) Techo Naranja,11,True,Baleares,Spain
AUDI,A3,17500,Diésel,2016.0,59000,150.0,3,Manual,Azul,17,True,Burgos,Spain
FIAT,Doblò Cargo,7450,Diésel,2017.0,94000,90.0,4,Manual,Blanco (MFP02 Blanco),15,True,Valencia,Spain
VOLKSWAGEN,Passat,13800,Diésel,2012.0,161913,170.0,4,Manual,Negro,16,True,Granada,Spain
LAND-ROVER,Discovery,43990,Diésel,2018.0,89000,258.0,5,Automático,Blanco,19,True,Cantabria,Spain
VOLVO,S60,7900,Gasolina,2008.0,172000,170.0,4,Manual,Negro,31,True,Cuenca,Spain
BMW,X3,19790,Diésel,2015.0,155500,190.0,5,Automático,Negro,31,True,Málaga,Spain
VOLKSWAGEN,Sharan,14800,Diésel,2013.0,168000,177.0,5,Manual,Negro,13,False,Guipúzcoa,Spain
MERCEDES-BENZ,Clase CL,8000,Gasolina,2001.0,210000,367.0,2,Automático,Gris / Plata,16,True,Madrid,Spain
VOLKSWAGEN,Polo,15500,Gasolina,2020.0,5,95.0,5,Manual,Blanco (BLANCO PURO),25,True,Barcelona,Spain
NISSAN,Pixo,3950,Gasolina,2010.0,86000,68.0,5,Manual,Rojo,9,True,Granada,Spain
CHEVROLET,Lacetti,2300,Diésel,2009.0,164874,121.0,5,Manual,Azul,4,False,La Rioja,Spain
OPEL,Zafira,1800,Diésel,2001.0,230000,100.0,5,Manual,Gris / Plata,6,True,Madrid,Spain
RENAULT,Scénic,15500,Diésel,2017.0,83000,110.0,5,Automático,Negro,7,False,Madrid,Spain
CITROEN,Grand C4 Picasso,8500,Diésel,2013.0,100000,112.0,5,Manual,Blanco,10,True,Ciudad Real,Spain
BMW,X5,7500,Diésel,2006.0,214000,218.0,5,Automático,Gris / Plata,6,False,Las Palmas,Spain
LAND-ROVER,Range Rover Velar,52900,Gasolina,2018.0,19000,250.0,5,Automático,Gris / Plata (GRIS PLOMO),21,True,Murcia,Spain
MITSUBISHI,Outlander,7500,Diésel,2008.0,254000,140.0,5,Manual,Gris / Plata,6,False,Lleida,Spain
PEUGEOT,308,9299,Diésel,2015.0,85909,100.0,5,Manual,M0F4 Gris Artense (metalizado),11,True,Sevilla,Spain
VOLKSWAGEN,Passat,7000,Diésel,2011.0,210000,140.0,5,Automático,Negro,6,False,Córdoba,Spain
JEEP,Compass,27800,Diésel,2019.0,18325,140.0,5,Automático,Blanco,27,True,Jaén,Spain
NISSAN,QASHQAI,15495,Gasolina,2018.0,83262,115.0,5,Manual,Negro,46,True,Alicante,Spain
BMW,X2,24900,Diésel,2019.0,9942,116.0,5,Manual,Alpinweiß (sólido),22,True,Madrid,Spain
CITROEN,Nemo,7000,Diésel,2015.0,75410,75.0,3,Manual,Blanco,19,True,Vizcaya,Spain
RENAULT,Captur,9299,Diésel,2014.0,104590,90.0,5,Manual,Blanco,23,True,Madrid,Spain
MERCEDES-BENZ,Clase CLS,8999,Gasolina,2005.0,210000,306.0,4,Automático,Verde,35,True,Sevilla,Spain
PEUGEOT,3008,20900,Diésel,2017.0,67200,130.0,5,Automático,Gris / Plata,16,True,Sevilla,Spain
MERCEDES-BENZ,Clase C,67850,Gasolina,2018.0,6000,510.0,4,Automático,Negro,6,True,Madrid,Spain
SEAT,Ateca,19800,Diésel,2017.0,69372,115.0,5,Manual,Blanco,27,True,Córdoba,Spain
VOLVO,V60,38500,Diésel,2020.0,20,150.0,5,Automático,Beige (Pebble Grey),27,True,Madrid,Spain
JAGUAR,XE,22500,Diésel,2018.0,56127,180.0,4,Automático,Gris / Plata (Gris oscuro),22,True,Sevilla,Spain
FORD,Focus,18500,Gasolina,2019.0,22785,125.0,5,Automático,Negro Shadow (metalizado),27,True,Madrid,Spain
CITROEN,C4,12000,Gasolina,2018.0,34700,110.0,5,Manual,Blanco,22,True,Albacete,Spain
AUDI,A4,16900,Diésel,2014.0,86000,150.0,4,Manual,Gris / Plata,32,False,Madrid,Spain
PORSCHE,911,58000,Gasolina,2005.0,164100,450.0,2,Automático,Gris / Plata,11,True,Madrid,Spain
PEUGEOT,2008,22400,Diésel,2020.0,1,110.0,5,Manual,Blanco (BLANCO BANQUISE),9,True,Toledo,Spain
SEAT,Arona,14190,Gasolina,2019.0,25520,115.0,5,Manual,Blanco,16,True,Madrid,Spain
FORD,Focus,7300,Diésel,2016.0,150000,95.0,5,Manual,Blanco,7,True,Valencia,Spain
CITROEN,C4 Picasso,11900,Diésel,2016.0,52300,99.0,5,Manual,Negro,7,False,Alicante,Spain
PEUGEOT,3008,11990,Diésel,2016.0,60000,120.0,5,Manual,Blanco,7,True,Sevilla,Spain
BMW,Serie 3,5200,Diésel,2006.0,194000,163.0,5,Manual,Negro,12,False,Lleida,Spain
SEAT,Exeo,4350,Diésel,2010.0,325000,143.0,5,Manual,Negro,17,True,Sevilla,Spain
VOLVO,XC60,36250,Diésel,2018.0,71275,190.0,5,Automático,Negro,11,True,Alicante,Spain
BMW,Serie 1,5600,Diésel,2007.0,229000,143.0,3,Manual,Blanco,12,True,Pontevedra,Spain
BMW,Serie 5,12600,Diésel,2010.0,182000,177.0,4,Manual,Negro,12,False,Granada,Spain
BMW,Serie 2 Active Tourer,17000,Diésel,2015.0,62000,150.0,5,Manual,Blanco,9,False,Barcelona,Spain
VOLKSWAGEN,Golf,18990,Gasolina,2014.0,98000,220.0,5,Automático,Negro,13,False,Barcelona,Spain
SUZUKI,SX4,7500,Gasolina,2013.0,130000,120.0,5,Manual,Rojo,14,True,Valladolid,Spain
RENAULT,Kangoo Combi,11250,Diésel,2018.0,50762,90.0,4,Manual,Blanco,6,True,Alicante,Spain
RENAULT,Master,10500,Diésel,2013.0,190000,125.0,4,Manual,Blanco,9,True,Barcelona,Spain
OPEL,Zafira Tourer,9995,Diésel,2016.0,155000,136.0,5,Manual,Blanco,22,True,Barcelona,Spain
NISSAN,JUKE,10990,Diésel,2014.0,94722,110.0,5,Manual,Gris / Plata,33,True,Sevilla,Spain
FORD,Transit Custom,22400,Diésel,2017.0,44636,130.0,4,Manual,Gris / Plata,9,True,Cantabria,Spain
HYUNDAI,TUCSON,20990,Diésel,2017.0,90000,141.0,5,Automático,Gris / Plata,31,True,Barcelona,Spain
DACIA,Duster,15490,Diésel,2019.0,15495,95.0,5,Manual,Blanco,11,True,Sevilla,Spain
FORD,Mondeo,7900,Diésel,2011.0,233032,163.0,5,Manual,Blanco,19,True,Albacete,Spain
PEUGEOT,508,11000,Diésel,2016.0,143000,120.0,5,Automático,Blanco,29,True,Albacete,Spain
TOYOTA,C-HR,19995,Híbrido,2019.0,47750,122.0,5,Automático,Azul,54,True,Valencia,Spain
FORD,Focus,8900,Gasolina,2015.0,82370,125.0,5,Manual,Rojo,23,True,Tenerife,Spain
DACIA,Duster,10300,Gasolina,2013.0,17000,105.0,5,Manual,Gris / Plata,28,True,Barcelona,Spain
OPEL,Insignia,19700,Diésel,2018.0,23907,170.0,5,Manual,Gris / Plata,15,True,Zaragoza,Spain
TOYOTA,Rav4,16900,Diésel,2015.0,106000,143.0,5,Manual,040 Blanco Classic (sÃ³lido),46,True,Madrid,Spain
